OTU	H3	A10	E2	G5	C2	G9	D4	H4	C4	B12	F12	E6	G12	H12	B5	H9	D3	F5	E7	C7	E12	D1	B2	H10	E1	E5	G6	E10	D5	E9	A2	A8	A11	C6	D8	B1	B8	G11	G4	D10	G2	G1	G8	B7	D12	H2	E3	F8	E4	F1	G7	A1	A12	A7	H7	C11	B3	D6	C3	B4	D11	B9	H5	C1	F9	A3	F6	A6	E8	B6	G10	H11	H1	E11	C10	F2	F7	F3	H6	D9	D7	B10	F10	A5	F11	A9	F4	G3	C8	C5	D2	H8	B11	A4	C12	C9	ITS4	ITS4A	ITS1f	gITS7	ITS4-IT
OTU_2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2464	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2468	176	0	368	206	21	0	53	1053	68	0	0	22	0	0	33	36	5	47	56	10	16	13	9	5	9	125	33	0	71	112	8	377	2	8	257	3	47	0	2	0	7	2	0	3	0	32	0	0	37	64	229	4	1	60	114	0	13	10	13	91	1	107	210	13	68	2	324	216	10	72	0	0	10	4	0	4	86	358	8	0	0	0	1	1	0	8	168	5	1498	40	185	1	0	220	3	113	0	14	0	0	0
OTU_2488	2	0	13	0	5	0	51	2	153	0	1	12	0	0	0	3	58	0	279	0	6	0	0	9	0	1	2	0	31	0	0	405	0	1	292	0	232	0	3	0	2	1	0	0	0	1	0	0	106	9	188	0	0	1	160	0	29	0	6	143	0	1	6	0	7	0	0	218	1	202	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	33	1	163	1	0	2	0	0	0	0	11	4	0	0	0
OTU_2529	0	0	0	0	0	0	68	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1	0	0	7	1	0	0	0
OTU_2559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2605	0	0	8	0	6	0	4	0	36	0	0	14	0	0	0	0	26	0	47	0	0	13	0	0	16	0	0	0	0	0	6	0	0	3	25	1	4	0	0	0	11	8	0	0	0	33	0	0	0	17	1	11	0	0	6	0	18	0	13	2	0	0	0	21	30	12	0	0	0	0	0	0	17	0	0	3	16	0	0	0	0	0	0	0	0	19	2	0	0	0	1	0	0	0	1	0	3	2	0	0	0
OTU_2623	2	0	37	0	470	0	159	0	12	0	0	1	0	0	1	14	623	6	0	3	0	0	1	2	0	0	2	0	0	0	0	143	0	2	682	0	44	0	3	0	20	0	0	4	0	5	0	0	0	1	82	0	0	0	305	0	789	1	3	3	0	2	0	1	0	0	0	36	0	25	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	9	0	86	0	2	0	0	1	0	0	24	12	0	0	0
OTU_2627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2631	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2671	236	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	363	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_2682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	7	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
OTU_2692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0
OTU_2702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2709	0	0	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2716	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	1	4	0	0	1	0	1	0	2	1	1	0	0	3	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
OTU_2724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0
OTU_2740	21	0	23	2	34	0	0	0	256	0	1	18	0	0	43	9	16	23	1032	46	27	1	45	0	42	0	22	3	254	0	3	0	0	0	0	23	1	0	0	0	77	3	0	135	1	106	0	0	43	24	14	18	3	34	0	0	23	1	36	13	0	1	35	24	3	58	594	3	0	278	0	0	32	2	0	20	0	0	24	0	8	0	0	0	0	7	16	0	0	0	45	0	0	77	0	66	31	3	0	0	0
OTU_2775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2782	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2788	79	0	1	0	0	0	1	0	1	0	0	142	0	0	0	0	5	9	0	0	0	1	18	0	0	1	0	0	2	0	8	0	0	0	0	0	0	0	2	21	0	0	0	0	0	0	0	2	1	6	0	0	0	0	0	0	0	1258	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	4	336	0	0	0	0	3	0	0	2	0	0	2	0	0	0	0	0	0	15	1	0	0	0
OTU_2793	62	0	15	1	4	0	1	0	51	0	0	36	0	0	8	7	10	5	146	0	3	27	11	0	23	23	79	1	62	0	4	0	1	7	35	35	5	0	0	2	19	26	0	22	0	37	0	2	1	56	79	56	0	8	0	0	87	15	96	17	0	0	1	97	38	44	200	0	1	84	0	0	10	0	0	27	27	0	8	0	47	0	0	4	0	7	36	48	7	3	2	0	0	0	1	1	14	4	0	0	0
OTU_2807	0	0	0	0	0	0	7	0	0	0	0	1	0	0	9	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	3	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_2810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	37	0	0	0	0	0
OTU_2830	0	0	0	0	1	0	61	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	75	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2852	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	46	11	0	0	0	18	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
OTU_2876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	25	0	0	0	2	0	0	0	0	4	1	0	0	0	0	0	0	2	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	61	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	3	0	0	0	0
OTU_2925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2931	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_2935	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2938	33	0	0	0	0	0	1	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	1	0	10	0	1	0	0	5	0	40	0	0	2	0	0	0	0	3	0	0	0	21	0	2	2	0	0	7	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	116	0	11	0	21	0	0	0	0	0	2	0	0	0	0
OTU_2952	506	0	0	385	0	0	2	1	75	0	0	2	0	0	1	3	3	110	0	0	0	23073	3	0	17	2	2	0	2	1	160	0	0	9	2	1	0	0	3	0	3	10	0	1	0	28	0	0	2	345	0	2	0	3	100	0	50	2	1	5	0	0	4	6	0	2	0	1	0	1	0	0	0	2	0	1	0	0	3	0	0	1	0	384	0	0	0	0	0	3	1	0	0	3	0	11	36	20	0	0	0
OTU_2954	0	0	13	0	0	0	1	0	0	0	0	14	0	0	0	0	12	0	0	0	0	7	3	5	16	1	0	0	0	0	1	169	0	1	7	1	25	0	0	0	0	1	0	0	0	0	0	2	1	101	0	1	0	0	0	0	0	0	3	10	0	0	0	6	0	118	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	104	0	16	2	0	0	0	0
OTU_2986	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2999	0	0	0	456	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
OTU_3015	0	0	0	0	0	0	0	21	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	84	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_3018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3028	12	0	21	153	8	0	0	0	47	0	0	17	0	0	54	28	7	13	35	1	59	24	25	0	3	308	4	0	545	0	0	3	0	2	29	0	0	0	0	0	0	4	0	99	0	26	0	0	14	16	6	7	0	0	9	0	0	1	0	0	7	1	956	0	1	3	0	5	245	0	0	0	1	1	0	0	253	10	2	0	0	0	0	30	0	0	3706	130	2	74	160	0	0	0	3	1	26	12	0	0	0
OTU_3046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3051	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3068	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	2	0	0	2	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1183	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	12	0	0	0	2	0	0	25	4	0	0	0
OTU_3072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	14	0	0	71	0	1	2	0	8	0	0	0	0	0	0	0	0	1	0	0	19	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0
OTU_3089	1	0	6	0	0	0	2	0	4	0	0	1	0	0	1	72	6	60	0	0	6	3	3	0	5	22	60	2	61	1	9	1	0	148	0	1390	0	0	1	0	630	10	0	0	0	3	0	0	4	7429	1	3	0	0	2	0	20	0	13	23930	0	0	52	17	0	1	1	1	10	1	0	0	8	0	4	7	1	16	75	1	0	0	0	4	0	0	57	0	94	1	1	0	0	3	0	1	301	42	0	0	0
OTU_3090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0
OTU_3096	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	1	37	0	0	3	0	0	0	1	0	13	0	2	0	4	0	0	0	3	0	0	0	0	0	1	1	0	2	0	0	0	0	3	0	0	1	0	1	12	0	1	1	1	0	0	0	0	2	0	2	0	0	0	156	0	0	1	0	0	1	0	0	5	0	0	0	0	1	0	0	1	0	0	3	1	0	0	6915	0	0	48	11	0	0	0
OTU_3098	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	14	0	0	0	0	0	2	0	0	0	0	17	0	0	69	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	4	23	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_3108	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	91	0	0	1	0	0	0	0
OTU_3123	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3163	1	0	0	0	0	0	24	0	169	0	0	0	0	0	3	5	6	1	0	0	0	0	0	2	0	0	0	0	0	0	0	106	0	0	108	0	163	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	6	131	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
OTU_3170	60	0	6	0	0	0	1	0	1	0	0	7	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	37	0	0	2	10	0	0	0	0	0	0	1223	0	22	0	1	0	0	0	0	2	0	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3215	26	0	1	1462	136	0	285	20	2203	2	0	2	0	0	3	58	114	1883	161	19	131	5	7	0	869	1426	808	7	1123	1	4	2	0	4	355	76	4	3	525	0	3	70	3	4	1	10	1	104	2445	9	0	13	0	1368	50	0	5	10	2	0	1	3	373	10	4	5645	5	11	11	1	0	0	506	12	0	0	563	157	35	1	1775	9	0	3059	0	1	100	3	30	3	291	4	0	3	0	12	208	39	0	0	0
OTU_3216	2	0	246	5	63	0	16	2	526	0	0	1578	0	0	8	30	397	113	181	22	4	109	235	3	390	7	65	1	73	233	53	163	3	157	500	93	809	0	5	2	338	223	2	95	1	1909	0	59	17	3873	427	2435	0	12	282	0	361	139	348	487	0	152	11	389	3748	2172	173	64	5	1098	0	0	125	22	1	71	96	20	84	0	71	0	0	4	0	45	49	17	45	3	36	1	0	843	19	558	151	51	0	0	0
OTU_3239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3246	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3268	3	0	0	0	14	0	4	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	22	2	0	0	0	2	0	0	22	0	0	0	0	0	0	0	14	0	4	0	0	0	0	0	0	0	0	0	6	51	0	0	0	0	0	13	0	0	0	0	0	0	0	2	0	0	95	0	0	0	0	0	0	0	0	0	6	0	0	0	0
OTU_3272	0	0	23	1	12	0	132	0	32	0	0	1	0	0	0	2	46	1	0	0	0	27	0	0	3	0	0	0	0	0	1	2	0	0	0	0	15	0	0	11	4	2	0	0	0	58	0	2	0	20	0	5	0	0	0	0	5	714	33	2	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	1	0	6	5	0	0	0
OTU_3288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	2	0	0	0	0
OTU_3310	0	0	0	0	0	0	59	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3316	0	0	2	0	3	0	0	0	7	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	7	1	0	2	0	91	0	0	0	8	0	0	0	0	1	0	247	0	0	0	0	0	11	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	3	0	0	0
OTU_3337	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	167	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	100	0	0	0	0	0	0	0	0	0	39	49	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	16	0	0	0	0	0	4	0	0	0	0
OTU_3338	41	0	68	303	15	0	95	0	172	0	0	0	0	0	24	10	0	7	0	4	25	0	26	0	0	10	0	0	230	0	1	3	0	1	2	0	0	0	1	0	4	2	0	48	0	1	0	0	43	2	10	0	0	44	0	0	0	1	0	180	0	0	154	13	0	0	0	7	2	16	0	0	9	0	0	0	0	83	0	0	2	1	0	67	0	4	58	0	0	14	13	0	0	181	0	0	14	4	0	0	0
